"Date","Time","Open","High","Low","Close","Total Ticks"
04/16/2019,21:00:00,1.12801,1.13233,1.12783,1.1293,197578
04/17/2019,21:00:00,1.1293,1.13037,1.12257,1.12281,250150
04/18/2019,21:00:00,1.12281,1.12472,1.12268,1.12396,77642
04/20/2019,21:00:00,1.12396,1.12464,1.12396,1.12448,56
04/21/2019,21:00:00,1.12448,1.12616,1.12354,1.12566,73927
04/22/2019,21:00:00,1.12566,1.12609,1.11918,1.12265,185529
04/23/2019,21:00:00,1.12265,1.12265,1.11401,1.11527,261347
04/24/2019,21:00:00,1.11527,1.11621,1.11176,1.11305,224993
04/25/2019,21:00:00,1.11305,1.11736,1.11093,1.11388,252074
04/27/2019,21:00:00,1.11388,1.11532,1.11388,1.11446,218
04/28/2019,21:00:00,1.11446,1.11865,1.11445,1.11849,143355
04/29/2019,21:00:00,1.11849,1.12289,1.11754,1.12147,216643
04/30/2019,21:00:00,1.12147,1.12645,1.11868,1.1193,222756
05/01/2019,21:00:00,1.1193,1.12187,1.11694,1.11699,196982
05/02/2019,21:00:00,1.11699,1.12044,1.11346,1.12004,219730
05/04/2019,21:00:00,1.12004,1.12004,1.11547,1.11775,828
05/05/2019,21:00:00,1.11775,1.1209,1.11696,1.11989,175551
05/06/2019,21:00:00,1.11989,1.12176,1.11662,1.11901,208705
05/07/2019,21:00:00,1.11901,1.12134,1.11824,1.11911,249385
05/08/2019,21:00:00,1.11911,1.12506,1.11731,1.12136,278236
05/09/2019,21:00:00,1.12136,1.12532,1.12131,1.12317,228179
05/11/2019,21:00:00,1.12317,1.12342,1.12283,1.12342,59
05/12/2019,21:00:00,1.12342,1.12631,1.12209,1.12215,198307
05/13/2019,21:00:00,1.12215,1.12435,1.12008,1.12029,169215
05/14/2019,21:00:00,1.12029,1.12243,1.11775,1.11999,206856
05/15/2019,21:00:00,1.11999,1.12236,1.11658,1.1173,161824
05/16/2019,21:00:00,1.1173,1.11839,1.11548,1.11562,189162
05/18/2019,21:00:00,1.11562,1.11598,1.1152,1.11593,370
05/19/2019,21:00:00,1.11593,1.11745,1.11502,1.11655,139114
05/20/2019,21:00:00,1.11655,1.11877,1.11416,1.11584,182280
05/21/2019,21:00:00,1.11584,1.11799,1.11483,1.11499,143113
05/22/2019,21:00:00,1.11499,1.11874,1.11066,1.11813,189430
05/23/2019,21:00:00,1.11813,1.12117,1.1172,1.12035,142327
05/25/2019,21:00:00,1.12035,1.12116,1.11872,1.12085,204
05/26/2019,21:00:00,1.12085,1.12149,1.11867,1.11916,61067
05/27/2019,21:00:00,1.11916,1.11981,1.11589,1.116,153628
05/28/2019,21:00:00,1.116,1.11722,1.1124,1.11306,167843
05/29/2019,21:00:00,1.11306,1.1143,1.11157,1.11288,132186
05/30/2019,21:00:00,1.11288,1.11796,1.11248,1.11683,211219
06/01/2019,21:00:00,1.11683,1.11683,1.11516,1.11656,217
06/02/2019,21:00:00,1.11656,1.12617,1.11599,1.124,212859
06/03/2019,21:00:00,1.124,1.12771,1.12261,1.12512,229483
06/04/2019,21:00:00,1.12512,1.13065,1.12195,1.12205,258713
06/05/2019,21:00:00,1.12205,1.13087,1.12,1.12753,278607
06/06/2019,21:00:00,1.12753,1.13476,1.1251,1.13313,230380
06/08/2019,21:00:00,1.13313,1.13313,1.13078,1.13212,1263
06/09/2019,21:00:00,1.13212,1.13306,1.12899,1.13111,137537
06/10/2019,21:00:00,1.13111,1.13373,1.1301,1.13256,181372
06/11/2019,21:00:00,1.13256,1.13432,1.12823,1.12868,182683
06/12/2019,21:00:00,1.12868,1.13035,1.12681,1.12761,158023
06/13/2019,21:00:00,1.12761,1.1289,1.12021,1.12066,193820
06/15/2019,21:00:00,1.12066,1.12149,1.12027,1.12087,321
06/16/2019,21:00:00,1.12087,1.12468,1.12034,1.12176,121879
06/17/2019,21:00:00,1.12176,1.12425,1.1181,1.11929,281707
06/18/2019,21:00:00,1.11929,1.12541,1.11869,1.12259,257612
06/19/2019,21:00:00,1.12259,1.13171,1.12255,1.12914,293030
06/20/2019,21:00:00,1.12914,1.13775,1.12828,1.13686,271465
06/22/2019,21:00:00,1.13686,1.13771,1.13635,1.13695,360
06/23/2019,21:00:00,1.13695,1.14038,1.13656,1.13982,177819
06/24/2019,21:00:00,1.13982,1.14119,1.13438,1.13658,281835
06/25/2019,21:00:00,1.13658,1.13911,1.13472,1.13683,227158
06/26/2019,21:00:00,1.13683,1.13813,1.13475,1.13684,195063
06/27/2019,21:00:00,1.13684,1.13933,1.13503,1.13673,189274
06/29/2019,21:00:00,1.13673,1.13673,1.1356,1.13598,802
06/30/2019,21:00:00,1.13598,1.13708,1.12807,1.12847,220499
07/01/2019,21:00:00,1.12847,1.13217,1.1275,1.12843,178720
07/02/2019,21:00:00,1.12843,1.13122,1.12682,1.12772,166502
07/03/2019,21:00:00,1.12772,1.12949,1.12728,1.12836,69267
07/04/2019,21:00:00,1.12836,1.12875,1.1207,1.12239,179766
07/06/2019,21:00:00,1.12239,1.12258,1.12157,1.12258,115
07/07/2019,21:00:00,1.12258,1.12341,1.12067,1.12137,117597
07/08/2019,21:00:00,1.12137,1.12186,1.1193,1.12074,123157
07/09/2019,21:00:00,1.12074,1.12641,1.12016,1.12504,200978
07/10/2019,21:00:00,1.12504,1.12857,1.12449,1.12534,195096
07/11/2019,21:00:00,1.12534,1.12746,1.12379,1.12695,160902
07/13/2019,21:00:00,1.12695,1.12712,1.12638,1.12688,27
07/14/2019,21:00:00,1.12688,1.12836,1.12531,1.12574,120778
07/15/2019,21:00:00,1.12574,1.12631,1.12016,1.12093,150596
07/16/2019,21:00:00,1.12093,1.12334,1.11994,1.12239,122711
07/17/2019,21:00:00,1.12239,1.12802,1.12048,1.12764,209049
07/18/2019,21:00:00,1.12764,1.12817,1.12031,1.12197,193995
07/20/2019,21:00:00,1.12197,1.12197,1.12127,1.12127,189
07/21/2019,21:00:00,1.12127,1.12252,1.12058,1.12085,139439
07/22/2019,21:00:00,1.12085,1.12093,1.11456,1.11513,149450
07/23/2019,21:00:00,1.11513,1.11555,1.11266,1.11397,155678
07/24/2019,21:00:00,1.11397,1.11874,1.1101,1.11464,257037
07/25/2019,21:00:00,1.11464,1.11508,1.11117,1.11242,132825
07/27/2019,21:00:00,1.11242,1.11302,1.11195,1.11237,250
07/28/2019,21:00:00,1.11237,1.11507,1.11126,1.11443,117234
07/29/2019,21:00:00,1.11443,1.11607,1.11317,1.11543,148994
07/30/2019,21:00:00,1.11543,1.11618,1.10598,1.10744,280818
07/31/2019,21:00:00,1.10744,1.10958,1.10266,1.10841,318636
08/01/2019,21:00:00,1.10841,1.11161,1.10694,1.11057,320570
08/03/2019,21:00:00,1.11057,1.111,1.11046,1.11059,155
08/04/2019,21:00:00,1.11059,1.12128,1.11041,1.12023,269345
08/05/2019,21:00:00,1.12023,1.12493,1.11671,1.11979,260109
08/06/2019,21:00:00,1.11979,1.12416,1.11787,1.11982,321312
08/07/2019,21:00:00,1.11982,1.12327,1.11766,1.11795,242855
08/08/2019,21:00:00,1.11795,1.12227,1.11776,1.11976,174967
08/10/2019,21:00:00,1.11976,1.11995,1.11937,1.11991,227
08/11/2019,21:00:00,1.11991,1.12305,1.11616,1.1213,168887
08/12/2019,21:00:00,1.1213,1.12284,1.11697,1.11705,285906
08/13/2019,21:00:00,1.11705,1.11905,1.11304,1.11379,231723
08/14/2019,21:00:00,1.11379,1.11582,1.1091,1.11063,286741
08/15/2019,21:00:00,1.11063,1.1112,1.1066,1.10891,214714
08/17/2019,21:00:00,1.10891,1.10928,1.10889,1.10915,42
08/18/2019,21:00:00,1.10915,1.11134,1.10758,1.10776,143446
08/19/2019,21:00:00,1.10776,1.11064,1.10654,1.10989,155281
08/20/2019,21:00:00,1.10989,1.11068,1.10791,1.10838,123620
08/21/2019,21:00:00,1.10838,1.1113,1.10633,1.10788,189342
08/22/2019,21:00:00,1.10788,1.1153,1.10515,1.1137,271120
08/24/2019,21:00:00,1.1137,1.11631,1.1137,1.11497,998
08/25/2019,21:00:00,1.11497,1.11635,1.10939,1.10996,285892
08/26/2019,21:00:00,1.10996,1.11159,1.10855,1.10897,208794
08/27/2019,21:00:00,1.10897,1.10978,1.10731,1.10769,190961
08/28/2019,21:00:00,1.10769,1.10931,1.10417,1.10563,201973
08/29/2019,21:00:00,1.10563,1.10602,1.09627,1.09872,203768
08/31/2019,21:00:00,1.09872,1.09977,1.09843,1.09896,510
09/01/2019,21:00:00,1.09896,1.09962,1.09576,1.09667,107391
09/02/2019,21:00:00,1.09667,1.09786,1.09256,1.09722,214875
09/03/2019,21:00:00,1.09722,1.10382,1.09681,1.10352,195358
09/04/2019,21:00:00,1.10352,1.10845,1.10163,1.1034,214465
09/05/2019,21:00:00,1.1034,1.1057,1.10199,1.10246,200597
09/07/2019,21:00:00,1.10246,1.10279,1.10221,1.10248,173
09/08/2019,21:00:00,1.10248,1.10678,1.10151,1.10468,146858
09/09/2019,21:00:00,1.10468,1.10591,1.10303,1.10428,157219
09/10/2019,21:00:00,1.10428,1.10552,1.0985,1.101,145215
09/11/2019,21:00:00,1.101,1.1087,1.09267,1.10632,333632
09/12/2019,21:00:00,1.10632,1.11093,1.10551,1.10717,186156
09/14/2019,21:00:00,1.10717,1.10865,1.10694,1.10726,509
09/15/2019,21:00:00,1.10726,1.10861,1.0993,1.09992,178039
09/16/2019,21:00:00,1.09992,1.10743,1.099,1.10718,189299
09/17/2019,21:00:00,1.10718,1.10754,1.10133,1.10292,207790
09/18/2019,21:00:00,1.10292,1.10732,1.10227,1.10404,202009
09/19/2019,21:00:00,1.10404,1.10674,1.09961,1.10168,191681
09/21/2019,21:00:00,1.10168,1.10187,1.10143,1.10157,187
09/22/2019,21:00:00,1.10157,1.10252,1.09659,1.09925,183791
09/23/2019,21:00:00,1.09925,1.10238,1.09835,1.10195,180853
09/24/2019,21:00:00,1.10195,1.10227,1.09372,1.09422,184407
09/25/2019,21:00:00,1.09422,1.09671,1.09083,1.09193,181852
09/26/2019,21:00:00,1.09193,1.09585,1.09044,1.09401,170208
09/28/2019,21:00:00,1.09401,1.09449,1.09377,1.09417,127
09/29/2019,21:00:00,1.09417,1.09475,1.08845,1.08969,160846
09/30/2019,21:00:00,1.08969,1.09426,1.08788,1.0932,196739
10/01/2019,21:00:00,1.0932,1.09634,1.09037,1.09587,175070
10/02/2019,21:00:00,1.09587,1.09991,1.09405,1.09637,196936
10/03/2019,21:00:00,1.09637,1.09972,1.09568,1.09762,183589
10/05/2019,21:00:00,1.09762,1.09853,1.09673,1.09801,308
10/06/2019,21:00:00,1.09801,1.10003,1.09616,1.097,137812
10/07/2019,21:00:00,1.097,1.09957,1.09406,1.09561,191029
10/08/2019,21:00:00,1.09561,1.09903,1.09487,1.0971,144357
10/09/2019,21:00:00,1.0971,1.10336,1.097,1.10048,218373
10/10/2019,21:00:00,1.10048,1.10625,1.10007,1.1035,253529
10/12/2019,21:00:00,1.1035,1.10405,1.10293,1.10294,427
10/13/2019,21:00:00,1.10294,1.10425,1.10125,1.10249,133475
10/14/2019,21:00:00,1.10249,1.10458,1.0991,1.10324,203816
10/15/2019,21:00:00,1.10324,1.10853,1.10221,1.10712,225491
10/16/2019,21:00:00,1.10712,1.11395,1.10648,1.11239,221160
10/17/2019,21:00:00,1.11239,1.11716,1.11144,1.11693,141539
10/19/2019,21:00:00,1.11693,1.11693,1.1144,1.11593,585
10/20/2019,21:00:00,1.11593,1.11792,1.11383,1.11489,139323
10/21/2019,21:00:00,1.11489,1.11566,1.11174,1.11247,158602
10/22/2019,21:00:00,1.11247,1.11403,1.11058,1.11302,129471
10/23/2019,21:00:00,1.11302,1.11624,1.10928,1.11037,178136
10/24/2019,21:00:00,1.11037,1.11227,1.10726,1.10787,113457
10/26/2019,21:00:00,1.10787,1.10821,1.10778,1.10797,105
10/27/2019,21:00:00,1.10797,1.11064,1.10758,1.10993,112046
10/28/2019,21:00:00,1.10993,1.11184,1.10733,1.11116,124443
10/29/2019,21:00:00,1.11116,1.11513,1.10799,1.115,190428
10/30/2019,21:00:00,1.115,1.11755,1.11312,1.11509,189597
10/31/2019,21:00:00,1.11509,1.11715,1.11278,1.11643,162094
11/02/2019,21:00:00,1.11643,1.11699,1.11643,1.11672,250
11/03/2019,22:00:00,1.11672,1.11752,1.11244,1.11277,131694
11/04/2019,22:00:00,1.11277,1.11399,1.10632,1.10738,175132
11/05/2019,22:00:00,1.10738,1.10925,1.10645,1.10657,134404
11/06/2019,22:00:00,1.10657,1.10913,1.10357,1.10494,196498
11/07/2019,22:00:00,1.10494,1.10551,1.10163,1.10175,138578
11/09/2019,22:00:00,1.10175,1.10252,1.10175,1.10221,111
11/10/2019,22:00:00,1.10221,1.10428,1.10162,1.10326,93298
11/11/2019,22:00:00,1.10326,1.10383,1.10021,1.10087,139897
11/12/2019,22:00:00,1.10087,1.10201,1.0995,1.10061,156398
11/13/2019,22:00:00,1.10061,1.10272,1.09888,1.1021,150441
11/14/2019,22:00:00,1.1021,1.10565,1.10142,1.10489,122081
11/16/2019,22:00:00,1.10489,1.10506,1.10472,1.10474,64
11/17/2019,22:00:00,1.10474,1.10896,1.10474,1.10716,127223
11/18/2019,22:00:00,1.10716,1.10837,1.10623,1.10779,115961
11/19/2019,22:00:00,1.10779,1.10812,1.10526,1.10718,152805
11/20/2019,22:00:00,1.10718,1.10967,1.10519,1.10581,140664
11/21/2019,22:00:00,1.10581,1.10874,1.10142,1.10178,152240
11/23/2019,22:00:00,1.10178,1.10201,1.10129,1.10152,136
11/24/2019,22:00:00,1.10152,1.10319,1.10033,1.10129,116831
11/25/2019,22:00:00,1.10129,1.10252,1.10068,1.102,115033
11/26/2019,22:00:00,1.102,1.10247,1.0992,1.0999,118146
11/27/2019,22:00:00,1.0999,1.10177,1.09988,1.10078,80103
11/28/2019,22:00:00,1.10078,1.1028,1.09809,1.10151,109231
11/30/2019,22:00:00,1.10151,1.10247,1.10151,1.10232,154
12/01/2019,22:00:00,1.10232,1.10898,1.10026,1.10785,137890
12/02/2019,22:00:00,1.10785,1.10933,1.10657,1.1081,130105
12/03/2019,22:00:00,1.1081,1.11159,1.10663,1.10774,157511
12/04/2019,22:00:00,1.10774,1.11078,1.10771,1.11039,116390
12/05/2019,22:00:00,1.11039,1.11094,1.10395,1.10598,124582
12/07/2019,22:00:00,1.10598,1.10598,1.10545,1.10572,41
12/08/2019,22:00:00,1.10572,1.10776,1.10531,1.10633,82869
12/09/2019,22:00:00,1.10633,1.10975,1.10624,1.10919,120297
12/10/2019,22:00:00,1.10919,1.11445,1.10699,1.11291,157849
12/11/2019,22:00:00,1.11291,1.11541,1.11028,1.11268,201114
12/12/2019,22:00:00,1.11268,1.11993,1.11016,1.11181,280170
12/14/2019,22:00:00,1.11181,1.11301,1.11181,1.11257,233
12/15/2019,22:00:00,1.11257,1.11578,1.11222,1.11435,126658
12/16/2019,22:00:00,1.11435,1.11744,1.11291,1.11491,142138
12/17/2019,22:00:00,1.11491,1.11541,1.11102,1.11131,131332
12/18/2019,22:00:00,1.11131,1.1144,1.11069,1.11198,135811
12/19/2019,22:00:00,1.11198,1.11245,1.1066,1.1075,118536
12/21/2019,22:00:00,1.1075,1.10821,1.1075,1.10801,84
12/22/2019,22:00:00,1.10801,1.10956,1.10696,1.10886,106814
12/23/2019,22:00:00,1.10886,1.10937,1.10689,1.10844,84011
12/25/2019,22:00:00,1.10844,1.11086,1.1082,1.10957,36227
12/26/2019,22:00:00,1.10957,1.1188,1.10936,1.11753,159311
12/28/2019,22:00:00,1.11753,1.11768,1.11743,1.11753,10
12/29/2019,22:00:00,1.11753,1.12205,1.11713,1.11982,149387
12/30/2019,22:00:00,1.11982,1.1239,1.11962,1.1222,132857
01/01/2020,22:00:00,1.1222,1.1222,1.11632,1.11717,129099
01/02/2020,22:00:00,1.11717,1.11796,1.11247,1.11557,173375
01/04/2020,22:00:00,1.11557,1.11654,1.11557,1.11653,53
01/05/2020,22:00:00,1.11653,1.12052,1.11569,1.11967,144010
01/06/2020,22:00:00,1.11967,1.11973,1.11332,1.11521,165132
01/07/2020,22:00:00,1.11521,1.11679,1.11017,1.11051,238488
01/08/2020,22:00:00,1.11051,1.11201,1.10923,1.11053,144009
01/09/2020,22:00:00,1.11053,1.11288,1.10848,1.11172,134524
01/11/2020,22:00:00,1.11172,1.11202,1.1113,1.11144,168
01/12/2020,22:00:00,1.11144,1.11467,1.11116,1.11337,106549
01/13/2020,22:00:00,1.11337,1.11443,1.1104,1.11265,141538
01/14/2020,22:00:00,1.11265,1.11632,1.11182,1.11492,124516
01/15/2020,22:00:00,1.11492,1.11725,1.11276,1.11361,129674
01/16/2020,22:00:00,1.11361,1.11422,1.1086,1.1088,123325
01/18/2020,22:00:00,1.1088,1.10918,1.1088,1.10907,21
01/19/2020,22:00:00,1.10907,1.11022,1.10764,1.10942,83163
01/20/2020,22:00:00,1.10942,1.11177,1.10807,1.10817,128283
01/21/2020,22:00:00,1.10817,1.10982,1.10699,1.10922,131794
01/22/2020,22:00:00,1.10922,1.11084,1.1036,1.10508,180914
01/23/2020,22:00:00,1.10508,1.10616,1.10195,1.10236,144479
01/25/2020,22:00:00,1.10236,1.10356,1.10236,1.10303,527
01/26/2020,22:00:00,1.10303,1.10373,1.10094,1.10186,134421
01/27/2020,22:00:00,1.10186,1.1025,1.09975,1.10218,109053
01/28/2020,22:00:00,1.10218,1.10274,1.0992,1.10095,117319
01/29/2020,22:00:00,1.10095,1.10391,1.10061,1.10308,145927
01/30/2020,22:00:00,1.10308,1.10952,1.10166,1.10945,163898
02/01/2020,22:00:00,1.10945,1.10948,1.10797,1.10939,311
02/02/2020,22:00:00,1.10939,1.10939,1.10343,1.10592,155134
02/03/2020,22:00:00,1.10592,1.10639,1.10326,1.10439,132274
02/04/2020,22:00:00,1.10439,1.10476,1.09934,1.09984,139885
02/05/2020,22:00:00,1.09984,1.10137,1.09642,1.09815,122183
02/06/2020,22:00:00,1.09815,1.09847,1.09417,1.09435,155490
02/08/2020,22:00:00,1.09435,1.09484,1.09422,1.09422,82
02/09/2020,22:00:00,1.09422,1.09573,1.09074,1.09107,115410
02/10/2020,22:00:00,1.09107,1.09245,1.0891,1.09148,123970
02/11/2020,22:00:00,1.09148,1.09253,1.0865,1.08721,126854
02/12/2020,22:00:00,1.08721,1.08886,1.08338,1.08387,135554
02/13/2020,22:00:00,1.08387,1.08609,1.0827,1.08292,109873
02/15/2020,22:00:00,1.08292,1.08427,1.08282,1.08402,304
02/16/2020,22:00:00,1.08402,1.08507,1.08288,1.08342,69312
02/17/2020,22:00:00,1.08342,1.08374,1.07853,1.0791,137910
02/18/2020,22:00:00,1.0791,1.08115,1.07819,1.08034,133837
02/19/2020,22:00:00,1.08034,1.08209,1.07776,1.0784,169466
02/20/2020,22:00:00,1.0784,1.08633,1.07835,1.08472,178348
02/22/2020,22:00:00,1.08472,1.08472,1.08097,1.08139,1417
02/23/2020,22:00:00,1.08139,1.08719,1.08046,1.08527,228450
02/24/2020,22:00:00,1.08527,1.08902,1.08298,1.0881,238810
02/25/2020,22:00:00,1.0881,1.09084,1.08547,1.08806,263977
02/26/2020,22:00:00,1.08806,1.10063,1.08757,1.09997,329009
02/27/2020,22:00:00,1.09997,1.10529,1.09506,1.10247,425610
02/29/2020,22:00:00,1.10247,1.10519,1.10247,1.10447,1049
03/01/2020,22:00:00,1.10447,1.1185,1.10361,1.11332,492061
03/02/2020,22:00:00,1.11332,1.12133,1.1095,1.11691,510699
03/03/2020,22:00:00,1.11691,1.11873,1.10951,1.11336,344386
03/04/2020,22:00:00,1.11336,1.12447,1.11193,1.12371,303312
03/05/2020,22:00:00,1.12371,1.13546,1.12114,1.12852,590716
03/07/2020,22:00:00,1.12852,1.13566,1.12852,1.13535,2786
03/08/2020,21:00:00,1.13535,1.14947,1.13356,1.1437,970516
03/09/2020,21:00:00,1.1437,1.14577,1.12745,1.12796,931828
03/10/2020,21:00:00,1.12796,1.13664,1.1257,1.1269,625439
03/11/2020,21:00:00,1.1269,1.13333,1.10548,1.11842,1046814
03/12/2020,21:00:00,1.11842,1.12208,1.10546,1.11034,904782
03/14/2020,21:00:00,1.11034,1.11034,1.10534,1.10647,757
03/15/2020,21:00:00,1.10647,1.12364,1.10647,1.11798,1319697
03/16/2020,21:00:00,1.11798,1.1189,1.09545,1.09959,1007049
03/17/2020,21:00:00,1.09959,1.10449,1.08014,1.09088,1180119
03/18/2020,21:00:00,1.09088,1.09815,1.06546,1.06907,1470342
03/19/2020,21:00:00,1.06907,1.08307,1.06375,1.06974,1387599
03/21/2020,21:00:00,1.06974,1.07297,1.06884,1.07064,308
03/22/2020,21:00:00,1.07064,1.08279,1.06356,1.07262,1328178
03/23/2020,21:00:00,1.07262,1.08878,1.07207,1.07862,947094
03/24/2020,21:00:00,1.07862,1.08936,1.07599,1.08818,773789
03/25/2020,21:00:00,1.08818,1.10585,1.08697,1.103,749339
03/26/2020,21:00:00,1.103,1.11473,1.0953,1.11317,705946
03/28/2020,21:00:00,1.11317,1.11378,1.11124,1.11171,360
03/29/2020,21:00:00,1.11171,1.11441,1.10097,1.10422,561597
03/30/2020,21:00:00,1.10422,1.10531,1.09263,1.10289,749299
03/31/2020,21:00:00,1.10289,1.10387,1.09023,1.09605,478309
04/01/2020,21:00:00,1.09605,1.0968,1.08204,1.08545,504674
04/02/2020,21:00:00,1.08545,1.08647,1.07723,1.0806,398453
04/04/2020,21:00:00,1.0806,1.08227,1.0806,1.08097,191
04/05/2020,21:00:00,1.08097,1.08353,1.0768,1.07916,375927
04/06/2020,21:00:00,1.07916,1.09262,1.07834,1.0891,363947
04/07/2020,21:00:00,1.0891,1.09018,1.08295,1.08562,333714
04/08/2020,21:00:00,1.08562,1.09513,1.08407,1.09284,344457
04/09/2020,21:00:00,1.09284,1.09524,1.0919,1.09315,101339
04/11/2020,21:00:00,1.09315,1.09507,1.09315,1.09491,133
04/12/2020,21:00:00,1.09491,1.09675,1.08922,1.09059,204081
04/13/2020,21:00:00,1.09059,1.09868,1.09011,1.09795,304612
04/14/2020,21:00:00,1.09795,1.09906,1.08565,1.09096,307211
04/15/2020,21:00:00,1.09096,1.09109,1.08163,1.0837,365208
04/16/2020,21:00:00,1.0837,1.08922,1.08117,1.08703,340961
04/18/2020,21:00:00,1.08703,1.08703,1.08593,1.08628,17
04/19/2020,21:00:00,1.08628,1.08966,1.08407,1.08599,257808
04/20/2020,21:00:00,1.08599,1.088,1.08162,1.08556,322300
04/21/2020,21:00:00,1.08556,1.08849,1.08029,1.08227,236465
04/22/2020,21:00:00,1.08227,1.08466,1.07556,1.07762,350581
04/23/2020,21:00:00,1.07762,1.08293,1.07267,1.08213,279451
04/25/2020,21:00:00,1.08213,1.0826,1.08057,1.08213,154
04/26/2020,21:00:00,1.08213,1.08601,1.08109,1.08279,248981
04/27/2020,21:00:00,1.08279,1.08882,1.08092,1.08185,251367
04/28/2020,21:00:00,1.08185,1.08854,1.08168,1.08707,260193
04/29/2020,21:00:00,1.08707,1.09725,1.08326,1.09517,386500
04/30/2020,21:00:00,1.09517,1.10192,1.09342,1.09785,230606
05/02/2020,21:00:00,1.09785,1.09785,1.09665,1.09665,43
05/03/2020,21:00:00,1.09665,1.09737,1.08954,1.09041,252450
05/04/2020,21:00:00,1.09041,1.09257,1.08256,1.08365,276223
05/05/2020,21:00:00,1.08365,1.08472,1.07817,1.07922,244413
05/06/2020,21:00:00,1.07922,1.08337,1.07662,1.08312,278451
05/07/2020,21:00:00,1.08312,1.08755,1.08148,1.08347,208405
05/09/2020,21:00:00,1.08347,1.08347,1.08198,1.08265,218
05/10/2020,21:00:00,1.08265,1.08502,1.07997,1.08062,228037
05/11/2020,21:00:00,1.08062,1.08851,1.0784,1.08466,246900
05/12/2020,21:00:00,1.08466,1.08962,1.08113,1.08177,293289
05/13/2020,21:00:00,1.08177,1.08237,1.07745,1.0804,257551
05/14/2020,21:00:00,1.0804,1.08513,1.07886,1.08168,242059
05/16/2020,21:00:00,1.08168,1.08168,1.08022,1.0807,20
05/17/2020,21:00:00,1.0807,1.09267,1.07994,1.09153,242463
05/18/2020,21:00:00,1.09153,1.09758,1.09019,1.09219,248811
05/19/2020,21:00:00,1.09219,1.09988,1.09184,1.09773,221641
05/20/2020,21:00:00,1.09773,1.10082,1.09368,1.0948,231704
05/21/2020,21:00:00,1.0948,1.09535,1.0885,1.08983,197447
05/23/2020,21:00:00,1.08983,1.08983,1.08872,1.08933,145
05/24/2020,21:00:00,1.08933,1.09142,1.08701,1.08948,114381
05/25/2020,21:00:00,1.08948,1.09955,1.08908,1.09813,238892
05/26/2020,21:00:00,1.09813,1.10306,1.09335,1.10026,419780
05/27/2020,21:00:00,1.10026,1.10933,1.09914,1.10761,348097
05/28/2020,21:00:00,1.10761,1.11449,1.10674,1.11007,439211
05/30/2020,21:00:00,1.11007,1.11217,1.11007,1.11148,159
05/31/2020,21:00:00,1.11148,1.11538,1.11002,1.11344,316814
06/01/2020,21:00:00,1.11344,1.11959,1.11149,1.11689,374294
06/02/2020,21:00:00,1.11689,1.12576,1.11663,1.12328,422733
06/03/2020,21:00:00,1.12328,1.13623,1.11943,1.13375,501313
06/04/2020,21:00:00,1.13375,1.13835,1.12778,1.12888,448599
06/06/2020,21:00:00,1.12888,1.1298,1.12868,1.12927,188
06/07/2020,21:00:00,1.12927,1.13195,1.12679,1.12936,330361
06/08/2020,21:00:00,1.12936,1.13634,1.12407,1.13391,411320
06/09/2020,21:00:00,1.13391,1.14222,1.13205,1.13719,515255
06/10/2020,21:00:00,1.13719,1.14034,1.12884,1.12987,569082
06/11/2020,21:00:00,1.12987,1.13403,1.12122,1.12545,513040
06/13/2020,21:00:00,1.12545,1.12545,1.12264,1.1233,233
06/14/2020,21:00:00,1.1233,1.13323,1.12262,1.13224,522593
06/15/2020,21:00:00,1.13224,1.13531,1.12275,1.12626,459319
06/16/2020,21:00:00,1.12626,1.12936,1.12068,1.12427,413125
06/17/2020,21:00:00,1.12427,1.12611,1.11853,1.12054,378779
06/18/2020,21:00:00,1.12054,1.12541,1.1168,1.1173,379342
06/20/2020,21:00:00,1.1173,1.11936,1.1173,1.11828,232
06/21/2020,21:00:00,1.11828,1.12696,1.11681,1.12598,288844
06/22/2020,21:00:00,1.12598,1.13484,1.12328,1.1307,412875
06/23/2020,21:00:00,1.1307,1.13255,1.12481,1.12499,373455
06/24/2020,21:00:00,1.12499,1.12594,1.11901,1.12171,406072
06/25/2020,21:00:00,1.12171,1.12391,1.1195,1.12159,275287
06/27/2020,21:00:00,1.12159,1.12268,1.12154,1.12154,11
06/28/2020,21:00:00,1.12154,1.12875,1.12154,1.12409,277632
06/29/2020,21:00:00,1.12409,1.12617,1.11906,1.12328,328592
06/30/2020,21:00:00,1.12328,1.12749,1.11849,1.12503,316459
07/01/2020,21:00:00,1.12503,1.13024,1.1223,1.12388,315698
07/02/2020,21:00:00,1.12388,1.12509,1.12189,1.12431,245002
07/04/2020,21:00:00,1.12431,1.12437,1.12403,1.12404,75
07/05/2020,21:00:00,1.12404,1.13451,1.12404,1.13088,268594
07/06/2020,21:00:00,1.13088,1.13323,1.12584,1.12728,296689
07/07/2020,21:00:00,1.12728,1.13516,1.1262,1.13292,289464
07/08/2020,21:00:00,1.13292,1.13703,1.12799,1.12842,338430
07/09/2020,21:00:00,1.12842,1.13244,1.12546,1.12969,258916
07/11/2020,21:00:00,1.12969,1.13062,1.12953,1.13023,148
07/12/2020,21:00:00,1.13023,1.13746,1.13006,1.13435,278642
07/13/2020,21:00:00,1.13435,1.14085,1.13248,1.13992,350672
07/14/2020,21:00:00,1.13992,1.14517,1.13906,1.14112,314252
07/15/2020,21:00:00,1.14112,1.14415,1.13702,1.13832,319339
